Time	Especie_1	Especie_2	Especie_3	Especie_4	Especie_5	
13.95	7.2243	14.2966	2.8315	13.1395	1.4582	
13.96	7.4615	14.7732	2.9369	12.4392	1.7195	
13.97	6.9779	14.2258	3.1177	12.2705	1.5944	
13.98	7.0067	13.7247	3.3585	12.2612	1.4940	
13.99	7.0252	14.5311	3.1756	12.4661	1.6056	
14.00	6.9010	14.1827	2.9444	12.2692	1.6567	
14.01	6.9175	14.5926	2.8056	12.6511	1.6199	
14.02	7.4089	14.7377	2.9459	12.5840	1.6961	
14.03	7.1810	16.2185	2.6102	12.0163	2.0564	
14.04	7.4710	16.5251	2.4982	11.9380	2.2806	
14.05	7.2665	17.1001	2.2738	13.1894	2.0002	
14.06	6.0909	17.4202	2.3280	12.9800	1.8913	
14.07	6.2814	17.4644	2.3870	12.3430	2.0230	
14.08	6.6012	17.9074	2.2580	12.3510	2.1305	
14.09	6.6723	17.2393	2.3193	12.8415	2.1092	
14.10	6.9204	16.4340	2.0524	13.0851	2.0798	
14.11	5.8818	15.8283	2.2935	12.6863	2.0222	
14.12	5.8168	14.6102	2.2527	12.3365	2.0519	
14.13	6.2808	15.8751	2.3661	12.3215	2.2957	
14.14	6.6515	15.2904	2.3199	12.4004	2.2527	
14.15	5.7897	15.3840	2.0038	12.7545	2.1248	
14.16	5.2788	15.0747	1.9625	13.0850	2.0133	
14.17	5.4594	15.1902	1.9031	13.5848	1.9900	
14.18	5.0530	14.7804	1.8957	13.7606	1.9638	
14.19	4.5133	13.4838	1.8924	13.1281	1.8031	
14.20	4.6903	13.7713	1.8039	13.2199	1.9641	
14.21	4.5407	13.6766	1.8385	12.1598	2.1528	
14.22	4.7180	13.2574	1.8948	11.9946	2.3255	
14.23	4.8160	12.5505	1.9423	11.5156	2.3859	
14.24	4.3438	12.6575	1.9997	11.0986	2.5260	
14.25	4.2275	12.5103	2.0379	10.8597	2.6305	
14.26	4.2431	12.7565	2.1496	10.6801	2.6792	
14.27	4.0313	12.9819	2.3076	10.8544	2.5184	
14.28	4.0727	12.3465	2.4259	10.4848	2.5206	
14.29	3.8838	12.1751	2.3210	10.5185	2.6384	
14.30	3.4988	13.0151	2.3856	10.4485	2.6695	
14.31	3.6517	13.2782	2.4945	10.4762	2.7243	
14.32	3.4514	14.0382	2.5174	10.8252	2.7200	
14.33	3.7858	13.9305	2.5902	11.0285	2.8466	
14.34	3.7624	15.3427	2.6106	11.2049	3.0840	
14.35	3.4936	15.1683	2.6093	10.5977	2.9339	
14.36	2.9470	15.4641	2.4386	10.5501	2.7667	
14.37	2.9466	15.0322	2.4756	10.5578	2.8010	
14.38	2.9945	15.2378	2.4100	11.0493	2.6543	
14.39	3.1199	13.8356	2.3127	10.2808	2.6095	
14.40	3.4665	12.2046	2.1183	10.0206	2.7982	
14.41	3.2590	12.6428	2.0846	10.2775	2.5448	
14.42	3.1526	12.5599	2.2499	10.0373	2.5452	
14.43	3.2984	12.0727	2.3419	10.4769	2.3283	
14.44	3.1246	11.9466	2.2909	10.7260	2.1593	
14.45	3.1194	11.4638	2.5375	10.2465	2.2027	
14.46	3.1082	11.1309	2.6344	9.8886	2.1210	
14.47	2.9432	11.0359	2.6346	9.6034	2.1512	
14.48	3.3196	10.3885	2.5957	9.8227	2.3273	
14.49	3.7492	10.8742	2.6906	9.2128	2.7235	
14.50	4.1772	10.8460	2.9505	9.1585	2.8955	
14.51	4.2672	10.8509	3.0354	9.2286	2.8006	
14.52	4.1413	11.6203	3.3763	9.0440	2.9782	
14.53	4.4451	11.7018	3.3611	8.3577	3.2880	
14.54	4.5248	11.2782	3.2693	8.2897	3.4280	
14.55	5.2277	11.0173	3.5580	8.3838	3.5478	
14.56	5.2691	10.2567	3.3765	8.7979	3.4080	
14.57	5.3547	11.1168	3.5314	8.8921	3.9017	
14.58	5.5943	10.0103	3.4709	9.2350	3.5928	
14.59	5.5169	10.0632	3.3832	8.9803	3.9315	
14.60	5.6553	9.1097	3.9241	8.9095	3.8139	
14.61	5.7319	9.2038	4.2182	8.6136	3.7244	
14.62	5.3126	9.2282	4.4722	8.5885	3.8463	
14.63	5.3986	9.1301	4.4887	8.4546	3.7391	
14.64	5.4878	8.8427	4.6403	8.6187	3.5852	
14.65	5.3852	9.3089	4.3766	8.6436	3.7909	
14.66	5.1019	9.2138	4.7450	8.6427	3.6460	
14.67	4.8381	8.7857	4.3572	8.8137	3.2998	
14.68	5.0716	9.2425	4.6863	8.6646	3.4377	
14.69	4.8307	9.3151	4.4073	8.3759	3.4865	
14.70	4.5582	8.9277	4.1395	8.0681	3.4055	
14.71	4.6236	9.0579	4.2841	7.3188	3.9608	
14.72	4.5474	9.5692	4.2391	7.5007	3.8473	
14.73	4.8043	9.3241	4.4537	7.5257	3.8668	
14.74	4.9515	9.0148	4.1031	7.5339	3.7659	
14.75	4.6260	8.8790	3.9851	7.7193	3.4195	
14.76	4.6863	8.6521	4.3100	7.6425	3.3800	
14.77	5.2846	8.1054	4.1475	7.5215	3.5829	
14.78	5.5619	7.9408	4.4597	7.3832	3.4286	
14.79	5.9280	8.2627	4.5050	7.5453	3.9130	
14.80	5.8659	8.5433	5.0590	7.0797	4.4498	
14.81	5.9497	8.3663	4.6762	6.9327	4.7917	
14.82	6.2969	8.7291	4.2146	7.0704	4.9536	
14.83	6.5834	9.3468	4.0657	6.8783	6.1391	
14.84	6.6178	9.0607	3.8896	7.0363	6.4069	
14.85	6.4439	8.3062	4.2605	6.6249	6.5909	
14.86	5.9406	7.8174	3.9341	6.6970	6.3095	
14.87	5.8509	7.4323	3.7687	6.4091	5.8138	
14.88	5.5940	7.9550	3.6140	6.3944	5.8231	
14.89	5.4982	7.8808	3.9212	6.2568	5.4801	
14.90	5.3909	7.5581	3.7509	6.7111	4.6281	
14.91	5.1340	7.9305	3.5557	6.9220	4.5330	
14.92	5.5727	7.9764	3.6609	7.1451	4.4217	
14.93	5.0300	7.6983	3.4542	6.9854	4.3335	
14.94	4.6683	7.6252	3.6407	7.2571	3.8446	
14.95	4.5339	8.2259	3.3557	7.5305	3.7735	
14.96	4.7622	8.6712	3.1278	7.6126	4.1928	
14.97	4.1843	8.7428	3.2063	7.6686	3.9187	
14.98	4.2259	8.4387	3.0568	7.5569	3.8040	
14.99	4.0988	8.7989	2.9668	7.7797	3.6186	
15.00	4.2201	8.9739	3.1783	7.5269	4.1743	
15.01	4.1537	8.3866	3.0884	7.5025	4.1454	
15.02	4.1660	8.3281	2.9168	7.4317	4.4011	
15.03	4.2405	8.7569	3.0376	7.7766	4.5962	
15.04	3.9834	9.7744	2.9720	7.9343	4.7131	
15.05	3.8971	9.7944	3.1108	7.4960	4.8931	
15.06	3.9549	10.0028	3.0440	7.4289	4.9698	
15.07	3.7574	10.6003	3.1130	7.4253	5.0733	
15.08	3.8627	10.3995	3.2000	7.4616	5.3709	
15.09	4.2651	10.1726	3.1286	7.9772	5.1139	
15.10	4.4929	10.0900	2.9212	7.6309	5.5741	
15.11	4.1652	9.9989	3.0733	7.5595	5.3614	
15.12	4.4886	9.3450	3.3008	7.3296	5.4635	
15.13	4.5887	9.3674	3.1251	7.7833	5.1267	
15.14	4.6530	9.7381	2.7469	7.9870	5.0768	
15.15	4.8371	10.0031	2.7206	8.1420	4.9331	
15.16	4.5896	10.5517	2.4680	8.2183	5.1851	
15.17	4.4796	10.6517	2.2866	8.0036	5.0949	
15.18	4.5945	9.7710	2.1376	8.0959	5.2092	
15.19	4.3863	10.2051	1.9726	8.2545	4.7544	
15.20	4.4699	10.4044	2.0518	7.9738	5.1476	
15.21	4.5045	9.7563	1.9994	8.3224	4.4106	
15.22	3.7495	10.1207	1.9576	8.4449	4.1742	
15.23	3.4939	9.7502	2.0310	8.4087	3.9100	
15.24	3.3892	9.1621	2.0527	8.1326	3.6124	
15.25	3.1433	9.5840	1.9898	8.3030	3.5000	
15.26	2.9385	9.7216	2.0069	8.5330	3.5144	
15.27	2.6888	9.6800	1.9159	8.5845	3.1511	
15.28	2.6860	10.0925	2.0930	8.5889	3.2370	
15.29	2.6414	10.1939	1.9292	8.2673	3.6947	
15.30	2.5315	10.5084	2.0015	8.5522	3.4718	
15.31	2.5890	10.5067	1.9793	9.1243	3.5153	
15.32	2.4160	10.3572	2.1689	9.1883	2.9619	
15.33	2.4918	10.2690	2.0093	9.2693	2.8833	
15.34	2.6997	10.6665	2.0877	9.2888	2.9758	
15.35	2.7675	10.9741	2.1156	9.4120	2.9323	
15.36	2.6624	9.8644	2.0090	9.4917	2.6667	
15.37	2.7170	10.3855	1.9760	9.4742	2.6108	
15.38	2.5296	11.2905	1.7994	9.5653	2.7617	
15.39	2.7749	12.0885	1.8240	8.9158	3.2656	
15.40	2.5325	12.4646	1.8834	8.8247	3.0403	
15.41	2.1966	11.7768	1.8405	8.4739	2.9158	
15.42	2.2643	11.7234	1.6382	8.5956	2.9268	
15.43	2.4473	11.4419	1.5572	8.9255	3.0875	
15.44	2.2926	11.1555	1.5507	9.0711	2.7550	
15.45	2.3723	10.8589	1.6395	8.6455	2.9275	
15.46	2.2971	9.8095	1.6594	8.9962	2.6090	
15.47	2.2052	9.1120	1.5692	9.2363	2.4330	
15.48	2.3028	9.0708	1.6032	9.6942	2.5879	
15.49	2.1863	8.6730	1.6609	10.1328	2.2424	
15.50	2.0443	8.5412	1.6696	10.2582	2.1728	
15.51	1.9115	8.4407	1.7434	9.9955	2.1045	
15.52	1.9856	8.5964	1.6235	10.0732	2.0461	
15.53	1.9497	8.3422	1.6869	10.0279	1.8564	
15.54	1.8615	8.4163	1.7553	9.9324	1.8015	
15.55	1.9386	8.8973	1.8466	9.4958	2.0311	
15.56	1.7568	8.9883	1.9541	8.6475	2.2096	
15.57	1.8232	9.0140	2.0439	8.3007	2.3581	
15.58	1.7513	8.7080	2.0413	8.0846	2.2316	
15.59	1.6601	8.3672	2.0760	7.8270	2.0066	
15.60	1.8095	8.2638	2.0674	7.6683	2.2485	
15.61	1.6987	7.8177	2.0501	7.1305	2.3410	
15.62	1.6390	8.1948	1.9738	7.0975	2.1956	
15.63	1.6479	8.4411	1.9663	6.7343	2.2554	
15.64	1.6082	7.8923	2.1977	6.0809	2.1656	
15.65	1.6165	7.9777	2.1511	6.2140	2.0581	
15.66	1.5112	8.1537	2.1488	6.3309	2.0327	
15.67	1.5815	8.5219	2.0794	6.3254	2.0628	
15.68	1.7403	8.9414	2.2146	6.3002	2.3443	
15.69	1.6597	8.6316	2.2519	5.9141	2.4635	
15.70	1.7817	8.7095	2.1380	5.7117	2.7682	
15.71	1.6802	8.8953	2.3370	5.5944	2.7716	
15.72	1.7748	8.1371	2.2232	5.5214	2.9208	
15.73	1.8944	7.9368	2.2549	5.7371	2.8341	
15.74	1.7781	8.2796	2.3623	5.8114	3.0161	
15.75	1.9441	8.3481	2.0730	5.9035	3.2071	
15.76	1.8710	8.0052	2.1309	6.1061	2.9512	
15.77	1.6837	8.1292	1.8949	6.2043	2.8759	
15.78	1.4958	8.5422	1.9314	5.8009	2.9946	
15.79	1.4653	8.2394	1.8268	5.7356	2.9224	
15.80	1.4107	8.0324	1.9745	5.7102	2.6837	
15.81	1.4253	8.1794	2.1001	5.5694	2.6357	
15.82	1.3220	7.4978	2.1553	5.4837	2.3011	
15.83	1.4329	7.4746	2.2030	5.8067	2.2562	
15.84	1.3917	7.2856	2.0678	5.7830	2.1666	
15.85	1.1883	7.3167	2.2357	5.5997	2.0432	
15.86	1.3345	7.0694	2.5086	5.4950	2.1857	
15.87	1.3131	6.8447	2.4706	5.7561	1.8158	
15.88	1.3519	6.7982	2.5608	5.8240	1.8067	
15.89	1.3286	7.2580	2.1880	5.8488	1.9647	
15.90	1.1501	7.2156	2.3103	6.0153	1.6781	
15.91	1.2033	6.8569	1.9224	6.2481	1.5139	
15.92	1.3106	7.3082	1.9068	6.1680	1.5921	
15.93	1.4593	6.9926	1.9716	5.6803	1.9811	
15.94	1.4294	7.5532	1.9864	5.6053	2.0100	
15.95	1.4519	7.6407	1.9510	5.8246	2.0560	
15.96	1.3394	7.3647	1.9305	6.0262	1.8232	
15.97	1.4627	7.2530	1.8993	6.1333	1.8828	
15.98	1.4187	7.2352	1.7509	6.2273	1.9735	
15.99	1.5214	7.4281	1.6489	6.1937	2.2760	
16.00	1.6598	7.6777	1.6444	6.2124	2.3333	
16.01	1.5007	7.8799	1.4902	6.1898	2.2288	
16.02	1.5268	7.5678	1.3134	6.2493	2.1679	
16.03	1.3871	8.0775	1.3084	6.5767	2.0860	
16.04	1.4168	7.7522	1.2460	6.7242	2.1312	
16.05	1.3337	7.9626	1.2223	6.7899	2.0986	
16.06	1.3391	7.5973	1.3430	6.5494	2.0001	
16.07	1.4551	8.0191	1.5366	6.3948	2.1597	
16.08	1.4324	7.8315	1.4503	6.3582	2.0496	
16.09	1.3997	8.3249	1.3846	6.3633	2.1068	
16.10	1.4879	8.5914	1.3395	6.2357	2.2898	
16.11	1.5062	8.4259	1.3250	6.2579	2.4391	
16.12	1.4522	8.7122	1.4144	6.3554	2.3795	
16.13	1.2428	8.7720	1.3630	6.3809	2.3510	
16.14	1.3724	8.2645	1.3636	6.5293	2.2429	
16.15	1.4681	8.2352	1.3715	6.6137	2.3988	
16.16	1.5472	9.0243	1.5453	6.6213	2.6302	
16.17	1.5559	9.2625	1.5936	6.3670	2.7492	
16.18	1.5566	9.2766	1.5236	6.2293	2.8437	
16.19	1.5328	9.5472	1.6788	5.8570	3.0877	
16.20	1.4642	9.2073	1.6220	6.1211	2.9053	
16.21	1.3130	8.9483	1.6143	6.2523	2.1956	
16.22	1.3093	8.8353	1.7288	5.9201	2.3143	
16.23	1.3147	8.9684	1.6603	5.9545	2.4575	
16.24	1.1696	9.2358	1.6434	5.9587	2.4330	
16.25	1.1235	9.7831	1.6520	5.9222	2.6196	
16.26	1.0762	10.4713	1.6345	5.9334	2.6768	
16.27	1.1362	10.6657	1.4521	6.0103	3.0319	
16.28	1.1392	11.0348	1.3823	6.3436	2.8278	
16.29	1.1758	11.2462	1.6725	6.1611	2.9184	
16.30	1.0776	11.0619	1.6740	6.3835	2.5853	
16.31	1.1978	10.9964	1.7226	6.4387	2.7968	
16.32	1.2085	10.8475	1.6320	6.4560	2.9020	
16.33	1.1455	10.3272	1.4246	6.3646	2.7388	
16.34	1.0438	10.5781	1.5805	6.1752	2.6385	
16.35	1.0139	11.2133	1.5794	6.3130	2.8101	
16.36	0.9272	10.6432	1.6984	6.0551	2.7482	
16.37	0.9523	10.7118	1.7941	6.1708	2.6729	
16.38	0.9048	10.0235	1.8458	6.1390	2.5898	
16.39	0.9484	9.3913	2.0799	5.8626	2.6327	
16.40	0.9047	9.2006	1.9901	5.9281	2.4722	
16.41	1.0403	9.4246	1.9856	6.0834	2.8053	
16.42	1.0980	9.6209	2.2122	6.5030	2.6683	
16.43	0.9752	9.6619	2.1918	6.7686	2.3643	
16.44	0.9879	9.7970	1.9095	7.2920	2.4047	
16.45	0.8992	10.0138	2.0428	7.2687	2.2418	
16.46	0.9602	10.5372	2.1488	7.2832	2.5372	
16.47	0.9921	10.8340	2.1830	6.8352	2.8001	
16.48	1.0090	10.1459	1.9120	7.2814	2.6137	
16.49	0.9976	10.1408	1.7317	7.2397	2.6381	
16.50	1.0468	10.4544	1.7643	7.3213	2.7535	
16.51	1.0355	10.6043	1.5606	7.9159	2.6206	
16.52	0.9927	10.8821	1.5579	7.5456	2.6243	
16.53	0.9669	10.9248	1.5989	7.8288	2.4515	
16.54	1.0603	10.7008	1.6861	7.4357	2.6269	
16.55	1.0096	10.3024	1.7015	7.7087	2.2574	
16.56	1.1070	9.5641	1.8268	7.8033	2.1004	
16.57	1.1061	9.6773	1.8656	8.0896	1.9508	
16.58	1.2329	10.4876	1.8078	8.4775	2.1651	
16.59	1.2976	10.4543	1.8152	8.3772	2.4007	
16.60	1.4421	10.3134	1.9178	8.5995	2.6029	
16.61	1.5703	10.8002	2.0471	8.5483	2.8865	
16.62	1.6111	10.6448	1.9596	9.1581	2.5157	
16.63	1.7960	9.9887	2.1017	8.7326	3.0233	
16.64	1.9430	9.4103	2.0844	8.8323	2.9784	
16.65	1.9840	9.2462	2.0253	8.9782	2.8326	
16.66	2.0136	9.4897	2.0000	8.6549	2.9900	
16.67	2.0342	9.5815	2.2528	8.0935	3.2814	
16.68	1.7115	10.0098	2.2602	7.7443	3.2759	
16.69	1.5734	9.9393	2.2048	7.9869	3.2863	
16.70	1.5396	9.7365	2.2814	8.2345	3.1590	
16.71	1.4842	9.4056	2.3644	8.0361	3.3606	
16.72	1.4035	9.7273	2.2297	7.9022	3.3953	
16.73	1.3255	9.8946	2.3466	8.0750	3.1056	
16.74	1.4135	9.8915	2.3674	7.9120	3.1889	
16.75	1.3064	9.9533	2.4096	7.8021	3.2692	
16.76	1.3744	10.3801	2.3721	7.3657	3.4607	
16.77	1.2681	10.4203	2.5465	6.8388	3.5101	
16.78	1.3036	10.5834	2.6048	6.9060	3.7430	
16.79	1.2735	10.5556	2.7423	6.4626	3.9425	
16.80	1.1562	10.5474	2.4990	6.5407	3.4846	
16.81	1.1555	10.7924	2.3757	6.5454	3.5276	
16.82	1.0663	9.9911	2.4782	6.5542	3.2496	
16.83	1.1154	10.7088	2.5805	6.4805	3.4525	
16.84	1.0912	10.7271	2.6861	6.2156	3.9058	
16.85	1.1675	10.8719	2.7631	6.1587	4.1378	
16.86	1.1439	10.8965	3.0292	6.1523	4.3570	
16.87	1.2371	11.1596	2.9624	6.4418	4.3133	
16.88	1.2639	11.2822	3.2812	6.4764	4.0432	
16.89	1.2289	10.7607	3.1403	6.3939	3.9934	
16.90	1.3661	10.6353	3.1664	6.6505	4.0970	
16.91	1.4483	9.8603	3.0500	6.8195	4.1374	
16.92	1.6077	9.2356	2.9412	7.0763	3.8131	
16.93	1.4625	9.3654	3.3469	7.1556	3.3056	
16.94	1.6825	8.8558	3.0639	7.4118	3.3597	
16.95	1.7784	9.5740	2.9147	7.5149	3.8277	
16.96	1.7574	9.5687	2.7788	7.6648	3.4854	
16.97	1.7512	9.8414	2.7939	8.0167	3.1413	
16.98	1.9595	9.3386	3.0419	8.1204	3.0305	
16.99	1.9718	9.1991	2.9410	7.9522	2.9829	
17.00	2.2632	9.3008	3.0508	7.7309	3.3890	
17.01	2.2354	9.3794	3.1319	7.8742	3.1842	
17.02	2.3978	9.8386	3.1604	7.9750	3.5033	
17.03	2.2646	10.0855	3.1011	7.8375	3.4238	
17.04	2.1904	10.2646	2.8574	7.6683	3.3286	
17.05	2.2806	10.2623	2.9954	7.5574	3.5850	
17.06	2.3029	10.8059	2.7530	7.8074	3.7415	
17.07	2.2473	10.8345	2.9553	8.1300	3.2578	
17.08	2.2262	11.4547	3.0801	8.5896	2.9196	
17.09	2.1597	11.2556	2.8452	8.8563	2.9556	
17.10	2.0562	11.9037	2.9248	8.2942	3.0729	
17.11	2.3214	12.0059	2.8949	8.8111	3.1637	
17.12	2.1804	12.0776	2.8077	9.4645	2.8995	
17.13	2.1210	12.0242	2.8426	9.7290	2.8181	
17.14	2.1053	12.1812	3.1739	9.2364	2.8484	
17.15	2.0325	12.5895	3.3505	9.7859	2.8609	
17.16	2.1482	13.0024	3.3025	9.7770	2.9040	
17.17	2.1653	13.0055	3.4170	9.3331	3.1887	
17.18	2.3684	12.6275	3.3722	9.2084	3.7801	
17.19	2.1450	11.7403	3.3858	8.8698	3.5093	
17.20	2.0491	11.0875	3.4176	8.9020	3.2688	
17.21	2.1280	10.5563	3.1374	9.1563	3.3115	
17.22	2.1405	11.0743	3.3379	9.0628	3.5681	
17.23	2.2367	11.3219	3.3638	9.1818	3.7674	
17.24	2.1538	10.6720	2.8527	9.1984	3.5519	
17.25	2.1405	10.5756	2.9540	9.0057	3.7063	
17.26	2.3456	10.4769	2.7914	9.3059	3.9345	
17.27	2.1245	10.7168	3.0473	8.4270	3.9888	
17.28	2.1623	10.5592	2.6894	8.6300	4.0512	
17.29	2.3301	10.3118	2.9027	8.4477	4.1745	
17.30	2.6979	10.2019	2.8977	8.5861	4.6233	
17.31	2.3047	10.5170	2.7666	8.9139	3.9365	
17.32	2.5944	9.7776	2.9505	9.5154	3.8651	
17.33	2.7332	9.9309	2.7120	9.7854	4.0169	
17.34	2.8499	9.3784	2.6769	9.8217	4.3896	
17.35	2.7069	9.5274	2.7117	9.4817	4.6574	
17.36	2.8952	9.8602	2.8212	9.6397	4.7560	
17.37	3.0282	9.7284	2.7898	9.4720	5.3002	
17.38	3.2408	10.5038	2.9457	9.6335	5.1331	
17.39	3.2278	10.0788	2.8752	9.7186	4.8651	
17.40	3.1490	9.8057	2.8385	9.7583	4.6654	
17.41	3.2054	10.7108	2.7698	10.1952	4.6144	
17.42	3.0214	10.9145	2.8555	10.4304	4.2686	
17.43	3.0637	10.3218	2.6236	9.9484	4.2512	
17.44	2.7601	10.7481	2.4314	9.7541	4.0254	
17.45	2.6302	10.0533	2.5931	9.4593	3.7417	
17.46	2.5901	10.2338	2.4513	9.4318	3.8100	
17.47	2.4547	9.5683	2.5890	9.2929	3.8997	
17.48	2.3887	9.0798	2.7807	9.2088	3.6429	
